"Redis-Alone","Redis-1","MMS-1","SYS-CPU","SYS-MEM","SYS-FILEIO","Network","Stream-Spark","Stream-Storm"
0.0000,0.0000,1.2617,0.0000,0.0000,0.6000,0.0000,0.0000,0.0000
0.0000,0.0000,1.0943,0.0000,0.0000,0.2600,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,2.0400,0.0000,0.3900,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,2.0600,0.0000,0.0700,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,2.0567,0.0000,0.2900,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,2.0625,0.0000,0.0700,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,1.8680,0.0000,0.4800,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,1.7483,0.0000,1.2600,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,1.6786,0.0000,0.1300,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,1.1200,1.1700,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,1.1100,0.0600,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,1.1025,0.4500,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.9760,1.0700,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.8967,1.3300,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.8557,0.3000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.1050,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.6400,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0171,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0387,0.0000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.2700,0.2300,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.3900,0.3650,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.1500,0.2367,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.1500,0.2775,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.1300,0.4120,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0800,0.1483,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.3100,0.1886,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,9.0170,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0600,0.0000,8.8723,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0600,0.0000,8.8395,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,1.3200,0.0000,7.8916,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.9000,0.0000,7.8292,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.1500,0.0000,6.6861,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0600,0.0000,0.0000,6.2290
0.0000,0.0000,0.0000,0.0000,0.0000,1.0800,0.0000,0.0000,1.6060
0.0000,0.0000,0.0000,0.0000,0.0000,0.4300,0.0000,0.0000,1.6640
0.0000,0.0000,0.0000,0.0000,0.0000,0.0600,0.0000,0.0000,1.8322
0.0000,0.0000,0.0000,0.0000,0.0000,0.0600,0.0000,0.0000,1.8124
0.0000,0.0000,0.0000,0.0000,0.0000,1.0500,0.0000,0.0000,1.7750
0.0000,0.0000,0.0000,0.0000,0.0000,0.3400,0.0000,0.0000,5.8841
1.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5100,0.0000,0.0000
1.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.4500,0.0000,0.0000
1.0967,0.0000,0.0000,0.0000,0.0000,0.0000,0.4300,0.0000,0.0000
1.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.4500,0.0000,0.0000
0.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.4100,0.0000,0.0000
0.9567,0.0000,0.0000,0.0000,0.0000,0.0000,0.2200,0.0000,0.0000
0.8643,0.0000,0.0000,0.0000,0.0000,0.0000,0.4600,0.0000,0.0000
0.0000,1.2100,0.0000,0.0000,0.0000,0.0000,0.5100,0.0000,0.0000
0.0000,1.1600,0.0000,0.0000,0.0000,0.0000,0.2100,0.0000,0.0000
0.0000,0.9920,0.0000,0.0000,0.0000,0.0000,0.3700,0.0000,0.0000
0.0000,0.9517,0.0000,0.0000,0.0000,0.0000,0.2100,0.0000,0.0000
0.0000,0.8914,0.0000,0.0000,0.0000,0.0000,0.5300,0.0000,0.0000
0.0000,0.0000,1.2700,0.0000,0.0000,0.0000,0.2300,0.0000,0.0000
0.0000,0.0000,1.2733,0.0000,0.0000,0.0000,0.4200,0.0000,0.0000
0.0000,0.0000,1.2675,0.0000,0.0000,0.0000,0.2700,0.0000,0.0000
0.0000,0.0000,1.2480,0.0000,0.0000,0.0000,0.4900,0.0000,0.0000
0.0000,0.0000,1.2433,0.0000,0.0000,0.0000,0.4300,0.0000,0.0000
0.0000,0.0000,0.0000,2.0900,0.0000,0.0000,2.1100,0.0000,0.0000
0.0000,0.0000,0.0000,2.0100,0.0000,0.0000,0.6600,0.0000,0.0000
0.0000,0.0000,0.0000,2.0233,0.0000,0.0000,0.4300,0.0000,0.0000
0.0000,0.0000,0.0000,2.0150,0.0000,0.0000,0.3300,0.0000,0.0000
0.0000,0.0000,0.0000,1.8380,0.0000,0.0000,0.3500,0.0000,0.0000
0.0000,0.0000,0.0000,1.7450,0.0000,0.0000,0.2900,0.0000,0.0000
0.0000,0.0000,0.0000,1.6500,0.0000,0.0000,0.3200,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,1.1000,0.0000,0.2900,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,1.0750,0.0000,0.3800,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,1.0400,0.0000,2.1000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,1.0800,0.0000,0.3400,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.8917,0.0000,0.4100,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.8314,0.0000,0.3600,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.2700,0.2300,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.5500,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0296,0.4200,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0700,0.7800,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.2500,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5900,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5200,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2133,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3986,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1275,0.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7900,8.7540,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4700,9.6955,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2500,9.8183,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2700,8.7230,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2600,8.1550,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2100,7.4812,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3200,0.0000,5.9170
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2500,0.0000,1.5730
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2300,0.0000,5.3780
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2200,0.0000,5.1924
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2900,0.0000,1.6100
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1800,0.0000,1.7691
1.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.9460,0.0000
1.1600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.9500,0.0000
1.1633,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,0.0000
1.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.5790,0.0000
1.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.1290,0.0000
0.9650,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.4500,0.0000
0.9157,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6620,0.0000
0.0000,1.1900,0.0000,0.0000,0.0000,0.0000,0.0000,8.8830,0.0000
0.0000,1.1950,0.0000,0.0000,0.0000,0.0000,0.0000,9.9710,0.0000
0.0000,1.1833,0.0000,0.0000,0.0000,0.0000,0.0000,9.1130,0.0000
0.0000,1.1650,0.0000,0.0000,0.0000,0.0000,0.0000,9.5830,0.0000
0.0000,1.0460,0.0000,0.0000,0.0000,0.0000,0.0000,7.7460,0.0000
0.0000,0.8250,0.0000,0.0000,0.0000,0.0000,0.0000,8.1250,0.0000
0.0000,0.9100,0.0000,0.0000,0.0000,0.0000,0.0000,7.6250,0.0000
0.0000,0.0000,1.2700,0.0000,0.0000,0.0000,0.0000,9.0080,0.0000
0.0000,0.0000,1.2900,0.0000,0.0000,0.0000,0.0000,8.8210,0.0000
0.0000,0.0000,1.2933,0.0000,0.0000,0.0000,0.0000,8.9250,0.0000
0.0000,0.0000,1.2550,0.0000,0.0000,0.0000,0.0000,8.4880,0.0000
0.0000,0.0000,1.2640,0.0000,0.0000,0.0000,0.0000,9.8120,0.0000
0.0000,0.0000,1.2583,0.0000,0.0000,0.0000,0.0000,9.5880,0.0000
0.0000,0.0000,1.2300,0.0000,0.0000,0.0000,0.0000,9.5920,0.0000
0.0000,0.0000,0.0000,2.0400,0.0000,0.0000,0.0000,8.9250,0.0000
0.0000,0.0000,0.0000,2.0700,0.0000,0.0000,0.0000,9.8750,0.0000
0.0000,0.0000,0.0000,2.0600,0.0000,0.0000,0.0000,8.9750,0.0000
0.0000,0.0000,0.0000,2.0375,0.0000,0.0000,0.0000,7.2290,0.0000
0.0000,0.0000,0.0000,1.7383,0.0000,0.0000,0.0000,7.4870,0.0000
0.0000,0.0000,0.0000,1.6671,0.0000,0.0000,0.0000,8.3870,0.0000
0.0000,0.0000,0.0000,0.0000,1.1000,0.0000,0.0000,9.9420,0.0000
0.0000,0.0000,0.0000,0.0000,1.1050,0.0000,0.0000,8.9670,0.0000
0.0000,0.0000,0.0000,0.0000,1.1067,0.0000,0.0000,8.9250,0.0000
0.0000,0.0000,0.0000,0.0000,0.9740,0.0000,0.0000,7.2170,0.0000
0.0000,0.0000,0.0000,0.0000,0.8967,0.0000,0.0000,7.5420,0.0000
0.0000,0.0000,0.0000,0.0000,0.8629,0.0000,0.0000,9.5670,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,9.0170,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0615,0.0000,8.0000,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0967,0.0000,7.9080,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,9.5540,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0229,0.0000,8.4120,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7900,8.7540,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4300,8.9960,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2533,8.7960,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2025,8.6960,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2220,9.5750,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1800,8.8330,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,8.6370,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0920,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.6355,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.7403,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0660,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6816,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.4428,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2580,1.1960
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.8250,1.9320
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7500,1.7375
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.3750,1.9258
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.5750,5.7464
1.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2370
1.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7540
1.1400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2920
1.1425,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6170
1.0320,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.6670
0.9400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.4790
0.9271,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6290
0.0000,1.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0830
0.0000,1.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.1830
0.0000,1.1533,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8330
0.0000,1.0975,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7380
0.0000,0.9960,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7830
0.0000,0.9717,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4920
0.0000,0.9071,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8000
0.0000,0.0000,1.3000,0.0000,0.0000,0.0000,0.0000,0.0000,2.1460
0.0000,0.0000,1.2900,0.0000,0.0000,0.0000,0.0000,0.0000,2.0920
0.0000,0.0000,1.2833,0.0000,0.0000,0.0000,0.0000,0.0000,5.3540
0.0000,0.0000,1.2700,0.0000,0.0000,0.0000,0.0000,0.0000,5.9000
0.0000,0.0000,1.2386,0.0000,0.0000,0.0000,0.0000,0.0000,1.5120
0.0000,0.0000,1.2400,0.0000,0.0000,0.0000,0.0000,0.0000,5.0670
0.0000,0.0000,0.0000,2.0500,0.0000,0.0000,0.0000,0.0000,6.3880
0.0000,0.0000,0.0000,2.0600,0.0000,0.0000,0.0000,0.0000,1.8960
0.0000,0.0000,0.0000,2.0600,0.0000,0.0000,0.0000,0.0000,1.1370
0.0000,0.0000,0.0000,2.0025,0.0000,0.0000,0.0000,0.0000,2.4830
0.0000,0.0000,0.0000,1.8360,0.0000,0.0000,0.0000,0.0000,5.7750
0.0000,0.0000,0.0000,1.7250,0.0000,0.0000,0.0000,0.0000,2.0830
0.0000,0.0000,0.0000,1.6471,0.0000,0.0000,0.0000,0.0000,2.4040
0.0000,0.0000,0.0000,0.0000,1.1100,0.0000,0.0000,0.0000,1.8000
0.0000,0.0000,0.0000,0.0000,1.1050,0.0000,0.0000,0.0000,2.2250
0.0000,0.0000,0.0000,0.0000,1.1200,0.0000,0.0000,0.0000,1.5920
0.0000,0.0000,0.0000,0.0000,1.0750,0.0000,0.0000,0.0000,2.3790
0.0000,0.0000,0.0000,0.0000,0.9620,0.0000,0.0000,0.0000,1.7670
0.0000,0.0000,0.0000,0.0000,0.8867,0.0000,0.0000,0.0000,5.1460
0.0000,0.0000,0.0000,0.0000,0.8329,0.0000,0.0000,0.0000,2.2250
0.0000,0.0000,0.0000,0.0000,0.0000,0.0600,0.0000,0.0000,6.2290
0.0000,0.0000,0.0000,0.0000,0.0000,0.1050,0.0000,0.0000,1.8540
0.0000,0.0000,0.0000,0.0000,0.0000,0.1300,0.0000,0.0000,1.2960
0.0000,0.0000,0.0000,0.0000,0.0000,0.4825,0.0000,0.0000,5.3080
0.0000,0.0000,0.0000,0.0000,0.0000,0.0920,0.0000,0.0000,1.7620
0.0000,0.0000,0.0000,0.0000,0.0000,0.0245,0.0000,0.0000,1.1960
0.0000,0.0000,0.0000,0.0000,0.0000,0.2757,0.0000,0.0000,2.0500
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3200,0.0000,5.9170
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2650,0.0000,6.0210
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1975,0.0000,2.0620
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2240,0.0000,2.0460
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,1.8960
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2686,0.0000,1.3460
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.2580,1.1960
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.9165,2.1540
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.8527,1.6130
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5158,1.3370
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0342,2.0620
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7452,1.4750
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.8173,1.7290
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6750
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7915
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0737
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8230
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6416
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6340
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6600
